"Kantons_Nr","Gemeinde_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant"
19,4006,39.8306611421365,4422,6680,,,,11102,TRUE,"AG","Gränichen","Gränichen","Gränichen","Gränichen AG","Gränichen (AG)","Gränichen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4007,67.8828745612415,7349,3477,,,,10826,TRUE,"AG","Hirschthal","Hirschthal","Hirschthal","Hirschthal AG","Hirschthal (AG)","Hirschthal AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4008,61.5014436958614,8946,5600,,,,14546,TRUE,"AG","Küttigen","Küttigen","Küttigen","Küttigen AG","Küttigen (AG)","Küttigen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4009,60.661461308957,9556,6197,,,,15753,TRUE,"AG","Muhen","Muhen","Muhen","Muhen AG","Muhen (AG)","Muhen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4010,10.2146558105107,276,2426,,,,2702,TRUE,"AG","Oberentfelden","Oberentfelden","Oberentfelden","Oberentfelden AG","Oberentfelden (AG)","Oberentfelden AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4012,62.1755056537665,3904,2375,,,,6279,TRUE,"AG","Suhr","Suhr","Suhr","Suhr AG","Suhr (AG)","Suhr AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4013,89.8606581678031,9093,1026,,,,10119,TRUE,"AG","Unterentfelden","Unterentfelden","Unterentfelden","Unterentfelden AG","Unterentfelden (AG)","Unterentfelden AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4021,93.9588688946015,3655,235,,,,3890,TRUE,"AG","Baden","Baden","Baden","Baden AG","Baden (AG)","Baden AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4022,52.5542041248017,9938,8972,,,,18910,TRUE,"AG","Bellikon","Bellikon","Bellikon","Bellikon AG","Bellikon (AG)","Bellikon AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4023,77.7148038993426,3428,983,,,,4411,TRUE,"AG","Bergdietikon","Bergdietikon","Bergdietikon","Bergdietikon AG","Bergdietikon (AG)","Bergdietikon AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4024,49.3504330446369,2963,3041,,,,6004,TRUE,"AG","Birmenstorf AG","Birmenstorf (AG)","Birmenstorf AG","Birmenstorf AG","Birmenstorf (AG)","Birmenstorf AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4026,36.9812480786966,3609,6150,,,,9759,TRUE,"AG","Ennetbaden","Ennetbaden","Ennetbaden","Ennetbaden AG","Ennetbaden (AG)","Ennetbaden AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4027,56.2365413284744,3395,2642,,,,6037,TRUE,"AG","Fislisbach","Fislisbach","Fislisbach","Fislisbach AG","Fislisbach (AG)","Fislisbach AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4028,56.0707220573689,4535,3553,,,,8088,TRUE,"AG","Freienwil","Freienwil","Freienwil","Freienwil AG","Freienwil (AG)","Freienwil AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4029,78.7277984304007,7624,2060,,,,9684,TRUE,"AG","Gebenstorf","Gebenstorf","Gebenstorf","Gebenstorf AG","Gebenstorf (AG)","Gebenstorf AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4030,41.4225941422594,3861,5460,,,,9321,TRUE,"AG","Killwangen","Killwangen","Killwangen","Killwangen AG","Killwangen (AG)","Killwangen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4031,66.2414061946275,9346,4763,,,,14109,TRUE,"AG","Künten","Künten","Künten","Künten AG","Künten (AG)","Künten AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4032,56.888271712087,9832,7451,,,,17283,TRUE,"AG","Mägenwil","Mägenwil","Mägenwil","Mägenwil AG","Mägenwil (AG)","Mägenwil AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4033,80.2189856419791,7766,1915,,,,9681,TRUE,"AG","Mellingen","Mellingen","Mellingen","Mellingen AG","Mellingen (AG)","Mellingen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4034,28.988090993368,4065,9958,,,,14023,TRUE,"AG","Neuenhof","Neuenhof","Neuenhof","Neuenhof AG","Neuenhof (AG)","Neuenhof AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4035,87.0227346894376,8000,1193,,,,9193,TRUE,"AG","Niederrohrdorf","Niederrohrdorf","Niederrohrdorf","Niederrohrdorf AG","Niederrohrdorf (AG)","Niederrohrdorf AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4037,42.6675257731959,6622,8898,,,,15520,TRUE,"AG","Oberrohrdorf","Oberrohrdorf","Oberrohrdorf","Oberrohrdorf AG","Oberrohrdorf (AG)","Oberrohrdorf AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4038,56.5753697194774,8531,6548,,,,15079,TRUE,"AG","Obersiggenthal","Obersiggenthal","Obersiggenthal","Obersiggenthal AG","Obersiggenthal (AG)","Obersiggenthal AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4039,41.9060428475358,4362,6047,,,,10409,TRUE,"AG","Remetschwil","Remetschwil","Remetschwil","Remetschwil AG","Remetschwil (AG)","Remetschwil AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4040,27.7273536216409,1558,4061,,,,5619,TRUE,"AG","Spreitenbach","Spreitenbach","Spreitenbach","Spreitenbach AG","Spreitenbach (AG)","Spreitenbach AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4041,2.05647135629182,126,6001,,,,6127,TRUE,"AG","Stetten AG","Stetten (AG)","Stetten AG","Stetten AG","Stetten (AG)","Stetten AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4042,90.1806675512912,8835,962,,,,9797,TRUE,"AG","Turgi","Turgi","Turgi","Turgi AG","Turgi (AG)","Turgi AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4044,45.9130434782609,7128,8397,,,,15525,TRUE,"AG","Untersiggenthal","Untersiggenthal","Untersiggenthal","Untersiggenthal AG","Untersiggenthal (AG)","Untersiggenthal AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4045,78.3772211517876,7322,2020,,,,9342,TRUE,"AG","Wettingen","Wettingen","Wettingen","Wettingen AG","Wettingen (AG)","Wettingen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4046,1.68600832056054,77,4490,,,,4567,TRUE,"AG","Wohlenschwil","Wohlenschwil","Wohlenschwil","Wohlenschwil AG","Wohlenschwil (AG)","Wohlenschwil AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4047,89.5452518947838,4017,469,,,,4486,TRUE,"AG","Würenlingen","Würenlingen","Würenlingen","Würenlingen AG","Würenlingen (AG)","Würenlingen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4048,64.4492495548207,5067,2795,,,,7862,TRUE,"AG","Würenlos","Würenlos","Würenlos","Würenlos AG","Würenlos (AG)","Würenlos AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4049,48.3078812063541,6295,6736,,,,13031,TRUE,"AG","Ehrendingen","Ehrendingen","Ehrendingen","Ehrendingen AG","Ehrendingen (AG)","Ehrendingen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4061,10.6927562012057,1082,9037,,,,10119,TRUE,"AG","Arni AG","Arni (AG)","Arni AG","Arni AG","Arni (AG)","Arni AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4062,39.9483796960138,2786,4188,,,,6974,TRUE,"AG","Berikon","Berikon","Berikon","Berikon AG","Berikon (AG)","Berikon AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4063,65.8111380145278,5436,2824,,,,8260,TRUE,"AG","Bremgarten AG","Bremgarten (AG)","Bremgarten AG","Bremgarten AG","Bremgarten (AG)","Bremgarten AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4064,19.5303490931964,1863,7676,,,,9539,TRUE,"AG","Büttikon","Büttikon","Büttikon","Büttikon AG","Büttikon (AG)","Büttikon AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4065,49.5866869697629,9118,9270,,,,18388,TRUE,"AG","Dottikon","Dottikon","Dottikon","Dottikon AG","Dottikon (AG)","Dottikon AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4066,71.4072136049337,3821,1530,,,,5351,TRUE,"AG","Eggenwil","Eggenwil","Eggenwil","Eggenwil AG","Eggenwil (AG)","Eggenwil AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4067,0.914520343411721,49,5309,,,,5358,TRUE,"AG","Fischbach-Göslikon","Fischbach-Göslikon","Fischbach-Göslikon","Fischbach-Göslikon AG","Fischbach-Göslikon (AG)","Fischbach-Göslikon AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4068,28.8364249578415,1197,2954,,,,4151,TRUE,"AG","Hägglingen","Hägglingen","Hägglingen","Hägglingen AG","Hägglingen (AG)","Hägglingen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4071,24.0127154908913,1964,6215,,,,8179,TRUE,"AG","Jonen","Jonen","Jonen","Jonen AG","Jonen (AG)","Jonen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4072,43.3225581542752,6835,8942,,,,15777,TRUE,"AG","Niederwil AG","Niederwil (AG)","Niederwil AG","Niederwil AG","Niederwil (AG)","Niederwil AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4073,78.194671016857,1438,401,,,,1839,TRUE,"AG","Oberlunkhofen","Oberlunkhofen","Oberlunkhofen","Oberlunkhofen AG","Oberlunkhofen (AG)","Oberlunkhofen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4074,24.8811042802459,2145,6476,,,,8621,TRUE,"AG","Oberwil-Lieli","Oberwil-Lieli","Oberwil-Lieli","Oberwil-Lieli AG","Oberwil-Lieli (AG)","Oberwil-Lieli AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4075,60.3751617076326,4667,3063,,,,7730,TRUE,"AG","Rudolfstetten-Friedlisberg","Rudolfstetten-Friedlisberg","Rudolfstetten-Friedlisberg","Rudolfstetten-Friedlisberg AG","Rudolfstetten-Friedlisberg (AG)","Rudolfstetten-Friedlisberg AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4076,42.0954556383746,7003,9633,,,,16636,TRUE,"AG","Sarmenstorf","Sarmenstorf","Sarmenstorf","Sarmenstorf AG","Sarmenstorf (AG)","Sarmenstorf AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4077,87.7643741187529,5602,781,,,,6383,TRUE,"AG","Tägerig","Tägerig","Tägerig","Tägerig AG","Tägerig (AG)","Tägerig AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4078,64.5046923879041,3093,1702,,,,4795,TRUE,"AG","Uezwil","Uezwil","Uezwil","Uezwil AG","Uezwil (AG)","Uezwil AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4079,43.4538941529928,7521,9787,,,,17308,TRUE,"AG","Unterlunkhofen","Unterlunkhofen","Unterlunkhofen","Unterlunkhofen AG","Unterlunkhofen (AG)","Unterlunkhofen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4080,64.2041267501842,3485,1943,,,,5428,TRUE,"AG","Villmergen","Villmergen","Villmergen","Villmergen AG","Villmergen (AG)","Villmergen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4081,45.1667277390986,6163,7482,,,,13645,TRUE,"AG","Widen","Widen","Widen","Widen AG","Widen (AG)","Widen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4082,89.8724681170293,2396,270,,,,2666,TRUE,"AG","Wohlen AG","Wohlen (AG)","Wohlen AG","Wohlen AG","Wohlen (AG)","Wohlen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4083,63.1982066131141,6766,3940,,,,10706,TRUE,"AG","Zufikon","Zufikon","Zufikon","Zufikon AG","Zufikon (AG)","Zufikon AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4084,49.3804162954564,6097,6250,,,,12347,TRUE,"AG","Islisberg","Islisberg","Islisberg","Islisberg AG","Islisberg (AG)","Islisberg AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4091,42.9030721600381,3603,4795,,,,8398,TRUE,"AG","Auenstein","Auenstein","Auenstein","Auenstein AG","Auenstein (AG)","Auenstein AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4092,59.2099959693672,1469,1012,,,,2481,TRUE,"AG","Birr","Birr","Birr","Birr AG","Birr (AG)","Birr AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4093,53.0365769496204,7685,6805,,,,14490,TRUE,"AG","Birrhard","Birrhard","Birrhard","Birrhard AG","Birrhard (AG)","Birrhard AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4095,67.8771871904919,4112,1946,,,,6058,TRUE,"AG","Brugg","Brugg","Brugg","Brugg AG","Brugg (AG)","Brugg AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4099,51.0442477876106,8652,8298,,,,16950,TRUE,"AG","Habsburg","Habsburg","Habsburg","Habsburg AG","Habsburg (AG)","Habsburg AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4100,33.0284220842862,4044,8200,,,,12244,TRUE,"AG","Hausen AG","Hausen (AG)","Hausen AG","Hausen AG","Hausen (AG)","Hausen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4104,59.6815056098444,9894,6684,,,,16578,TRUE,"AG","Lupfig","Lupfig","Lupfig","Lupfig AG","Lupfig (AG)","Lupfig AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4105,45.2598175327251,6846,8280,,,,15126,TRUE,"AG","Mandach","Mandach","Mandach","Mandach AG","Mandach (AG)","Mandach AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4106,31.8681318681319,957,2046,,,,3003,TRUE,"AG","Mönthal","Mönthal","Mönthal","Mönthal AG","Mönthal (AG)","Mönthal AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4107,46.1217929638669,7748,9051,,,,16799,TRUE,"AG","Mülligen","Mülligen","Mülligen","Mülligen AG","Mülligen (AG)","Mülligen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4110,30.1623339766148,2657,6152,,,,8809,TRUE,"AG","Remigen","Remigen","Remigen","Remigen AG","Remigen (AG)","Remigen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4111,34.1495109773613,4993,9628,,,,14621,TRUE,"AG","Riniken","Riniken","Riniken","Riniken AG","Riniken (AG)","Riniken AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4112,52.7272727272727,2726,2444,,,,5170,TRUE,"AG","Rüfenach","Rüfenach","Rüfenach","Rüfenach AG","Rüfenach (AG)","Rüfenach AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4117,73.6587577452018,4874,1743,,,,6617,TRUE,"AG","Thalheim AG","Thalheim (AG)","Thalheim AG","Thalheim AG","Thalheim (AG)","Thalheim AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4120,47.2359444836509,8032,8972,,,,17004,TRUE,"AG","Veltheim AG","Veltheim (AG)","Veltheim AG","Veltheim AG","Veltheim (AG)","Veltheim AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4121,42.4289008455035,4416,5992,,,,10408,TRUE,"AG","Villigen","Villigen","Villigen","Villigen AG","Villigen (AG)","Villigen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4122,7.58860177714227,743,9048,,,,9791,TRUE,"AG","Villnachern","Villnachern","Villnachern","Villnachern AG","Villnachern (AG)","Villnachern AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4123,25.9521218715996,3339,9527,,,,12866,TRUE,"AG","Windisch","Windisch","Windisch","Windisch AG","Windisch (AG)","Windisch AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4124,31.1492217354833,3342,7387,,,,10729,TRUE,"AG","Bözberg","Bözberg","Bözberg","Bözberg AG","Bözberg (AG)","Bözberg AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4125,44.3737855502561,5024,6298,,,,11322,TRUE,"AG","Schinznach","Schinznach","Schinznach","Schinznach AG","Schinznach (AG)","Schinznach AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4131,67.8707224334601,4998,2366,,,,7364,TRUE,"AG","Beinwil am See","Beinwil am See","Beinwil am See","Beinwil am See AG","Beinwil am See (AG)","Beinwil am See AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4132,59.3331710878559,4876,3342,,,,8218,TRUE,"AG","Birrwil","Birrwil","Birrwil","Birrwil AG","Birrwil (AG)","Birrwil AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4133,62.8901316976367,3486,2057,,,,5543,TRUE,"AG","Burg AG","Burg (AG)","Burg AG","Burg AG","Burg (AG)","Burg AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4134,44.0862068965517,2557,3243,,,,5800,TRUE,"AG","Dürrenäsch","Dürrenäsch","Dürrenäsch","Dürrenäsch AG","Dürrenäsch (AG)","Dürrenäsch AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4135,41.8822479928635,939,1303,,,,2242,TRUE,"AG","Gontenschwil","Gontenschwil","Gontenschwil","Gontenschwil AG","Gontenschwil (AG)","Gontenschwil AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4136,52.7800557651304,9654,8637,,,,18291,TRUE,"AG","Holziken","Holziken","Holziken","Holziken AG","Holziken (AG)","Holziken AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4137,39.8193699977972,5423,8196,,,,13619,TRUE,"AG","Leimbach AG","Leimbach (AG)","Leimbach AG","Leimbach AG","Leimbach (AG)","Leimbach AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4138,60.5425163524433,9441,6153,,,,15594,TRUE,"AG","Leutwil","Leutwil","Leutwil","Leutwil AG","Leutwil (AG)","Leutwil AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4139,54.7710204682668,7439,6143,,,,13582,TRUE,"AG","Menziken","Menziken","Menziken","Menziken AG","Menziken (AG)","Menziken AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4140,21.6827323574914,1822,6581,,,,8403,TRUE,"AG","Oberkulm","Oberkulm","Oberkulm","Oberkulm AG","Oberkulm (AG)","Oberkulm AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4141,53.7652527600232,9253,7957,,,,17210,TRUE,"AG","Reinach AG","Reinach (AG)","Reinach AG","Reinach AG","Reinach (AG)","Reinach AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4142,62.7722464219042,4035,2393,,,,6428,TRUE,"AG","Schlossrued","Schlossrued","Schlossrued","Schlossrued AG","Schlossrued (AG)","Schlossrued AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4143,73.0866758875058,6341,2335,,,,8676,TRUE,"AG","Schmiedrued","Schmiedrued","Schmiedrued","Schmiedrued AG","Schmiedrued (AG)","Schmiedrued AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4144,6.64310219357522,639,8980,,,,9619,TRUE,"AG","Schöftland","Schöftland","Schöftland","Schöftland AG","Schöftland (AG)","Schöftland AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4145,55.424035649631,3980,3201,,,,7181,TRUE,"AG","Teufenthal AG","Teufenthal (AG)","Teufenthal AG","Teufenthal AG","Teufenthal (AG)","Teufenthal AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4146,63.5828352216969,7127,4082,,,,11209,TRUE,"AG","Unterkulm","Unterkulm","Unterkulm","Unterkulm AG","Unterkulm (AG)","Unterkulm AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4147,8.83210042591347,394,4067,,,,4461,TRUE,"AG","Zetzwil","Zetzwil","Zetzwil","Zetzwil AG","Zetzwil (AG)","Zetzwil AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4161,17.247623358986,762,3656,,,,4418,TRUE,"AG","Eiken","Eiken","Eiken","Eiken AG","Eiken (AG)","Eiken AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4163,53.5263157894737,6102,5298,,,,11400,TRUE,"AG","Frick","Frick","Frick","Frick AG","Frick (AG)","Frick AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4164,37.7413439758386,3499,5772,,,,9271,TRUE,"AG","Gansingen","Gansingen","Gansingen","Gansingen AG","Gansingen (AG)","Gansingen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4165,62.1418164157358,7677,4677,,,,12354,TRUE,"AG","Gipf-Oberfrick","Gipf-Oberfrick","Gipf-Oberfrick","Gipf-Oberfrick AG","Gipf-Oberfrick (AG)","Gipf-Oberfrick AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4166,4.92796820665673,496,9569,,,,10065,TRUE,"AG","Herznach","Herznach","Herznach","Herznach AG","Herznach (AG)","Herznach AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4169,30.1972933311593,1852,4281,,,,6133,TRUE,"AG","Kaisten","Kaisten","Kaisten","Kaisten AG","Kaisten (AG)","Kaisten AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4170,96.8708740427779,7337,237,,,,7574,TRUE,"AG","Laufenburg","Laufenburg","Laufenburg","Laufenburg AG","Laufenburg (AG)","Laufenburg AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4172,68.6083382266588,5842,2673,,,,8515,TRUE,"AG","Münchwilen AG","Münchwilen (AG)","Münchwilen AG","Münchwilen AG","Münchwilen (AG)","Münchwilen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4173,33.9856230031949,5106,9918,,,,15024,TRUE,"AG","Oberhof","Oberhof","Oberhof","Oberhof AG","Oberhof (AG)","Oberhof AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4175,46.8201128653858,7384,8387,,,,15771,TRUE,"AG","Oeschgen","Oeschgen","Oeschgen","Oeschgen AG","Oeschgen (AG)","Oeschgen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4176,40.0141324596904,6229,9338,,,,15567,TRUE,"AG","Schwaderloch","Schwaderloch","Schwaderloch","Schwaderloch AG","Schwaderloch (AG)","Schwaderloch AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4177,63.3061900987245,8785,5092,,,,13877,TRUE,"AG","Sisseln","Sisseln","Sisseln","Sisseln AG","Sisseln (AG)","Sisseln AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4179,39.0034196384954,3992,6243,,,,10235,TRUE,"AG","Ueken","Ueken","Ueken","Ueken AG","Ueken (AG)","Ueken AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4181,40.4432132963989,3066,4515,,,,7581,TRUE,"AG","Wittnau","Wittnau","Wittnau","Wittnau AG","Wittnau (AG)","Wittnau AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4182,71.7380224260958,5630,2218,,,,7848,TRUE,"AG","Wölflinswil","Wölflinswil","Wölflinswil","Wölflinswil AG","Wölflinswil (AG)","Wölflinswil AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4183,95.3976205385097,3047,147,,,,3194,TRUE,"AG","Zeihen","Zeihen","Zeihen","Zeihen AG","Zeihen (AG)","Zeihen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4184,81.0966203898471,5783,1348,,,,7131,TRUE,"AG","Mettauertal","Mettauertal","Mettauertal","Mettauertal AG","Mettauertal (AG)","Mettauertal AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4185,56.8330252618608,4612,3503,,,,8115,TRUE,"AG","Böztal","Böztal","Böztal","Böztal AG","Böztal (AG)","Böztal AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4191,79.2476990796319,9902,2593,,,,12495,TRUE,"AG","Ammerswil","Ammerswil","Ammerswil","Ammerswil AG","Ammerswil (AG)","Ammerswil AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4192,86.2090813093981,4082,653,,,,4735,TRUE,"AG","Boniswil","Boniswil","Boniswil","Boniswil AG","Boniswil (AG)","Boniswil AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4193,69.0999426715077,7232,3234,,,,10466,TRUE,"AG","Brunegg","Brunegg","Brunegg","Brunegg AG","Brunegg (AG)","Brunegg AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4194,63.1219367295411,8500,4966,,,,13466,TRUE,"AG","Dintikon","Dintikon","Dintikon","Dintikon AG","Dintikon (AG)","Dintikon AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4195,5.93797802809067,427,6764,,,,7191,TRUE,"AG","Egliswil","Egliswil","Egliswil","Egliswil AG","Egliswil (AG)","Egliswil AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4196,54.8123454134853,5097,4202,,,,9299,TRUE,"AG","Fahrwangen","Fahrwangen","Fahrwangen","Fahrwangen AG","Fahrwangen (AG)","Fahrwangen AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4197,51.9828510182208,6305,5824,,,,12129,TRUE,"AG","Hallwil","Hallwil","Hallwil","Hallwil AG","Hallwil (AG)","Hallwil AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
19,4198,66.013468013468,9803,5047,,,,14850,TRUE,"AG","Hendschiken","Hendschiken","Hendschiken","Hendschiken AG","Hendschiken (AG)","Hendschiken AG","Aargau","Argovie","Argovia",8.31896630115807,FALSE,FALSE
